city,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
Austin,5405183,20582902,78702,30.26141787,-97.73068512,Entire home/apt,1000,1,1,3/15/2016,0.08,1,10
Austin,7258204,13124508,78702,30.27138112,-97.73153182,Entire home/apt,1000,1,1,3/15/2016,0.08,5,356
Austin,2355556,9196522,78702,30.25930051,-97.73204284,Entire home/apt,1000,2,9,10/12/2016,0.52,1,12
Austin,3999345,20734593,78702,30.25866464,-97.7284453,Entire home/apt,1000,2,2,3/15/2016,0.08,1,40
Austin,733203,3820555,78702,30.27069851,-97.72865329,Entire home/apt,1000,2,112,2/26/2017,2.11,2,299
Austin,5534367,6182474,78702,30.26247309,-97.72033712,Entire home/apt,1000,2,69,2/26/2017,2.86,2,323
Austin,11659369,8463836,78702,30.26879567,-97.73178256,Entire home/apt,1000,2,4,10/24/2016,0.4,3,329
Austin,732442,3737061,78702,30.25911479,-97.7193036,Entire home/apt,1000,3,7,3/16/2015,0.14,1,7
Austin,10415975,8463836,78702,30.27091229,-97.72975578,Entire home/apt,1000,3,1,4/24/2016,0.09,3,312
Austin,354542,1795524,78702,30.26332033,-97.72081977,Entire home/apt,1000,3,57,1/15/2017,0.94,1,342
Austin,9393984,48724694,78702,30.25394044,-97.73614721,Entire home/apt,1060,2,15,2/5/2017,1.26,1,286
Austin,5423821,28133698,78702,30.26065731,-97.71942969,Entire home/apt,1095,5,1,3/24/2015,0.04,1,0
Austin,1645161,8730479,78702,30.2672544,-97.7301159,Entire home/apt,1200,2,5,11/11/2016,0.14,1,357
Austin,305392,117233,78702,30.25518378,-97.73289163,Entire home/apt,1200,3,3,3/23/2015,0.06,1,224
Austin,681118,3468228,78702,30.24985469,-97.72164408,Entire home/apt,1200,3,4,3/18/2016,0.08,2,346
Austin,9491998,43354882,78702,30.25254455,-97.71863177,Entire home/apt,1299,3,21,2/12/2017,1.65,1,345
Austin,10268466,3712351,78702,30.25516565,-97.72503722,Entire home/apt,1300,2,1,3/15/2016,0.08,3,2
Austin,6975186,8463836,78702,30.27100173,-97.7311734,Entire home/apt,1380,3,3,2/12/2017,0.3,3,308
Austin,5251657,16751844,78702,30.26511329,-97.73234961,Entire home/apt,1400,3,46,2/20/2017,1.99,1,311
Austin,319759,814883,78702,30.26480482,-97.73428326,Entire home/apt,1425,2,136,3/3/2017,2.24,3,298
Austin,11341479,31367208,78702,30.25794684,-97.7159418,Entire home/apt,1500,1,1,3/16/2016,0.08,2,7
Austin,5019718,23358388,78702,30.25752144,-97.72396674,Entire home/apt,1500,1,16,2/13/2017,0.67,1,342
Austin,15407792,13646444,78703,30.28049091,-97.75122707,Shared room,33,1,9,12/11/2016,1.81,2,42
Austin,5509230,12039578,78703,30.30677445,-97.75376152,Private room,47,1,115,2/20/2017,4.78,2,350
Austin,3053308,12039578,78703,30.30752236,-97.75236688,Private room,48,1,111,1/28/2017,3.76,2,350
Austin,16916949,1807197,78703,30.28668709,-97.7710794,Private room,50,1,13,2/28/2017,10,2,45
Austin,14709100,42793563,78703,30.30105702,-97.75068282,Private room,50,1,3,2/22/2017,2.81,1,63
Austin,15206876,65401991,78703,30.27788374,-97.75424043,Private room,50,2,9,2/20/2017,1.72,1,73
Austin,4012735,1710670,78703,30.28517299,-97.7618547,Private room,50,4,2,7/18/2015,0.1,1,0
Austin,8225133,43372495,78703,30.28150076,-97.75677476,Private room,55,1,205,2/23/2017,11.31,1,76
Austin,16456883,17934873,78703,30.2712758,-97.75414784,Private room,55,2,1,1/2/2017,0.46,1,36
Austin,11545503,31814673,78703,30.26897593,-97.75667012,Private room,58,1,1,3/21/2016,0.09,1,0
Austin,349635,1771402,78703,30.29932813,-97.77636598,Private room,59,1,28,4/5/2016,0.66,1,280
Austin,8588504,3755982,78703,30.27352482,-97.75302609,Private room,59,2,63,3/5/2017,3.87,1,69
Austin,15422675,35421576,78703,30.28485873,-97.77559173,Entire home/apt,60,5,1,11/7/2016,0.25,3,357
Austin,16701756,1807197,78703,30.2876363,-97.77122285,Private room,62,1,6,3/3/2017,5,2,149
Austin,2411898,177441,78703,30.27512398,-97.75705795,Private room,65,1,13,2/12/2017,0.36,2,359
Austin,5171709,6296769,78703,30.27493359,-97.76319918,Entire home/apt,67,2,39,2/19/2017,1.56,1,12
Austin,11824211,28461875,78703,30.28044377,-97.76010727,Private room,69,1,4,6/11/2016,0.41,2,0
Austin,14607537,46800297,78703,30.28821038,-97.76687741,Private room,69,1,21,2/27/2017,4.77,2,9
Austin,15206141,489242,78703,30.27868294,-97.76076187,Private room,70,2,2,11/12/2016,0.4,2,41
Austin,6766010,35421576,78703,30.28396368,-97.7748013,Entire home/apt,70,4,16,2/28/2017,0.78,3,82
Austin,15233818,96839417,78703,30.28422515,-97.7586344,Entire home/apt,75,1,12,3/5/2017,2.4,2,16
Austin,11581222,600018,78703,30.28334731,-97.75813296,Private room,75,1,40,3/4/2017,3.4,1,46
Austin,14490326,26819271,78703,30.27764465,-97.76271597,Private room,75,1,16,3/5/2017,2.93,1,66
Austin,11101954,57660151,78703,30.27475068,-97.75436963,Private room,75,1,40,2/12/2017,3.11,1,68
Austin,458217,2267797,78703,30.27688766,-97.75241562,Entire home/apt,75,1,122,2/24/2017,2.23,2,69
Austin,10328386,17763740,78703,30.27300442,-97.75504912,Private room,75,1,56,1/9/2017,3.95,1,138
Austin,8880973,21412692,78703,30.28458732,-97.76273874,Entire home/apt,75,1,91,2/18/2017,5.38,5,335
Austin,10635135,2267797,78703,30.27686889,-97.7519626,Entire home/apt,75,1,66,2/19/2017,6.35,2,353
Austin,14866552,5376321,78703,30.2812448,-97.77000696,Entire home/apt,75,3,11,2/28/2017,2.21,1,304
Austin,11314394,1649731,78703,30.28076066,-97.75436989,Entire home/apt,75,4,21,2/19/2017,2.56,4,6
Austin,3742347,689838,78703,30.28281831,-97.7712696,Private room,77,1,96,1/27/2017,3.13,1,75
Austin,9126588,8630685,78703,30.28202936,-97.75458037,Entire home/apt,77,7,1,8/17/2016,0.15,1,0
Austin,8614516,45316478,78703,30.27454463,-97.76459004,Entire home/apt,80,1,3,5/20/2016,0.17,1,0
Austin,5581658,2845523,78703,30.27753809,-97.76136918,Shared room,80,1,11,11/2/2015,0.46,4,0
Austin,959601,628691,78703,30.27791838,-97.76131851,Private room,80,1,9,6/30/2016,0.22,1,365
Austin,14660692,49487,78703,30.28513415,-97.76286891,Entire home/apt,80,2,9,2/20/2017,1.48,1,6
Austin,15203648,85195482,78703,30.27251949,-97.75430331,Entire home/apt,81,2,2,2/14/2017,0.38,1,152
Austin,16927452,4745284,78703,30.27846301,-97.75783213,Entire home/apt,83,2,1,2/8/2017,1,7,5
Austin,5419307,16047277,78703,30.27540283,-97.75588053,Entire home/apt,85,1,87,3/6/2017,4.26,9,211
Austin,14166876,16047277,78703,30.28342143,-97.7572705,Entire home/apt,85,1,20,2/26/2017,2.73,9,345
Austin,4145599,16675705,78703,30.28322856,-97.76377998,Entire home/apt,85,2,109,2/20/2017,4.21,1,90
Austin,7094484,36061107,78703,30.3001944,-97.75617701,Entire home/apt,85,2,72,3/1/2017,3.54,1,301
Austin,5476443,5796989,78703,30.27802354,-97.75907843,Private room,85,3,104,2/23/2017,4.3,1,45
Austin,14945782,26422109,78703,30.27330473,-97.75959945,Entire home/apt,88,1,19,2/26/2017,4.96,1,37
Austin,12916775,935407,78703,30.27504825,-97.75383725,Private room,89,1,72,2/28/2017,7.3,10,156
Austin,12954899,935407,78703,30.27675283,-97.75306077,Private room,89,1,52,2/27/2017,5.8,10,157
Austin,972878,5319009,78703,30.28991094,-97.763233,Entire home/apt,89,2,79,3/3/2017,4.12,3,327
Austin,15657024,13646444,78703,30.28143388,-97.75142267,Entire home/apt,90,1,24,3/3/2017,5.9,2,20
Austin,15821021,59923826,78703,30.27877409,-97.75936928,Entire home/apt,90,3,4,3/5/2017,1.04,1,74
Austin,5001074,20627680,78703,30.29243178,-97.76334936,Entire home/apt,90,3,44,2/23/2017,1.69,1,156
Austin,2062809,12409,78703,30.28355257,-97.77419558,Entire home/apt,90,5,2,10/13/2015,0.06,1,363
Austin,14167595,16047277,78703,30.2834501,-97.75656607,Entire home/apt,93,1,33,3/4/2017,4.5,9,331
Austin,14163952,16047277,78703,30.28339784,-97.75698587,Entire home/apt,93,1,24,3/5/2017,3.29,9,334
Austin,3163510,16047277,78703,30.27547759,-97.75754962,Entire home/apt,93,1,144,3/1/2017,4.81,9,336
Austin,13928251,16047277,78703,30.28405649,-97.75847286,Entire home/apt,93,1,26,3/5/2017,3.55,9,339
Austin,3655702,18495219,78703,30.30515803,-97.75572603,Entire home/apt,93,2,62,12/22/2016,2.1,1,5
Austin,11400538,59839524,78703,30.27601649,-97.76171523,Entire home/apt,95,2,10,2/20/2017,0.84,1,5
Austin,345118,1644657,78703,30.27207375,-97.75574466,Entire home/apt,95,2,74,12/23/2016,1.22,1,348
Austin,10248085,6846310,78703,30.27303271,-97.75342807,Private room,98,1,15,10/10/2016,1.06,2,357
Austin,7435259,32535697,78703,30.27926761,-97.75158366,Entire home/apt,98,2,111,3/3/2017,6.09,4,28
Austin,8253891,12306613,78703,30.27969309,-97.75855486,Entire home/apt,98,2,68,2/25/2017,3.92,1,294
Austin,958452,1693181,78703,30.27916312,-97.75544195,Entire home/apt,99,1,1,1/3/2016,0.07,2,71
Austin,945496,1693181,78703,30.2762315,-97.75420881,Entire home/apt,99,1,190,2/6/2017,3.89,2,267
Austin,2390109,2665483,78703,30.29680877,-97.74968108,Private room,99,1,81,2/25/2017,2.83,1,301
Austin,3988298,16047277,78703,30.27382979,-97.75630165,Entire home/apt,99,1,132,3/5/2017,4.41,9,323
Austin,13136961,4968288,78703,30.28129118,-97.75801095,Entire home/apt,99,1,6,2/20/2017,0.98,1,352
Austin,13055125,27948624,78703,30.28434,-97.76006219,Entire home/apt,99,2,4,2/19/2017,0.54,1,9
Austin,6499425,2072534,78703,30.27258768,-97.75498554,Entire home/apt,99,2,60,7/17/2016,2.82,2,9
Austin,6570493,32535697,78703,30.27829632,-97.75296421,Entire home/apt,99,2,160,3/5/2017,7.51,4,113
Austin,2010358,2145939,78703,30.27636839,-97.75969615,Entire home/apt,99,2,163,3/3/2017,4.28,2,189
Austin,46929,210965,78703,30.30038194,-97.77885789,Entire home/apt,99,2,241,3/5/2017,3.09,1,325
Austin,3959365,4641823,78703,30.27400826,-97.76204751,Entire home/apt,99,2,12,10/21/2016,0.42,73,328
Austin,5771610,27614733,78703,30.27478657,-97.75991986,Entire home/apt,99,2,33,11/20/2016,2.78,1,355
Austin,11223098,956485,78703,30.28858595,-97.77318449,Private room,100,1,1,3/15/2016,0.08,1,0
Austin,5007355,1789111,78703,30.2769269,-97.75260015,Entire home/apt,100,1,7,12/28/2016,0.87,1,0
Austin,11608417,61444064,78703,30.27463269,-97.75582049,Private room,100,1,11,10/23/2016,0.92,1,0
Austin,16963202,30087729,78703,30.28455778,-97.7623168,Private room,100,1,3,2/25/2017,3,2,5
Austin,17012374,84905436,78703,30.26897324,-97.75110459,Private room,100,1,2,2/25/2017,2,3,66
Austin,13973752,3999645,78703,30.28424916,-97.76421903,Entire home/apt,100,1,3,11/13/2016,0.58,2,323
Austin,16302272,28687342,78703,30.28654571,-97.76625086,Entire home/apt,100,1,10,3/4/2017,3.75,2,337
Austin,12519062,67803878,78703,30.28227592,-97.76073747,Entire home/apt,100,2,34,2/28/2017,3.43,1,7
Austin,12852345,28461875,78703,30.28128121,-97.76129892,Entire home/apt,100,3,4,9/5/2016,0.45,2,64
Austin,14488932,16747672,78703,30.2838397,-97.7601947,Entire home/apt,100,3,8,11/6/2016,1.36,1,232
Austin,1750312,9208199,78703,30.28312504,-97.77478536,Entire home/apt,100,3,2,10/23/2016,0.32,2,338
Austin,4872607,25065840,78703,30.28104597,-97.76901089,Entire home/apt,104,1,77,12/29/2016,2.9,1,318
Austin,5581526,2845523,78703,30.27675644,-97.76296773,Private room,105,1,3,10/12/2015,0.16,4,0
Austin,5581618,2845523,78703,30.27795665,-97.76148553,Private room,105,1,11,11/8/2015,0.46,4,0
Austin,5581585,2845523,78703,30.27597648,-97.76096936,Private room,105,1,16,1/2/2016,0.66,4,0
Austin,8420131,44347156,78703,30.27875891,-97.75686885,Entire home/apt,108,2,22,10/10/2016,1.33,1,338
Austin,9713167,49129999,78703,30.28758681,-97.7716929,Entire home/apt,109,2,18,3/5/2017,1.51,2,63
Austin,2049254,10503694,78703,30.29056785,-97.75910549,Entire home/apt,109,2,134,2/12/2017,3.7,2,81
Austin,3911693,10503694,78703,30.29135309,-97.75995514,Entire home/apt,109,2,131,2/12/2017,4.27,2,295
Austin,5395453,27965145,78703,30.28484853,-97.76170218,Private room,110,1,3,3/22/2016,0.12,2,2
Austin,15623816,46800297,78703,30.28721038,-97.76557806,Entire home/apt,110,1,2,12/18/2016,0.52,2,4
Austin,8666756,30075818,78703,30.27556533,-97.75744623,Entire home/apt,110,2,25,6/28/2016,1.74,1,0
Austin,11442375,32535697,78703,30.27327802,-97.75706995,Entire home/apt,110,2,89,3/6/2017,7.28,4,126
Austin,342023,1735142,78703,30.28596185,-97.76179302,Entire home/apt,110,2,38,3/5/2017,3.21,1,136
Austin,4955455,25410492,78703,30.27752216,-97.76600332,Entire home/apt,110,2,34,2/22/2017,1.31,1,315
Austin,15469395,59213949,78703,30.30695766,-97.75642385,Entire home/apt,110,2,1,10/31/2016,0.23,4,355
Austin,1742647,9171003,78703,30.27541265,-97.75171307,Private room,110,3,16,11/8/2016,0.44,2,353
Austin,9330876,48427037,78703,30.28319446,-97.76154979,Entire home/apt,111,2,5,11/13/2016,0.45,1,138
Austin,15081364,49131146,78703,30.28905691,-97.77122561,Entire home/apt,112,1,23,3/5/2017,4.21,1,138
Austin,75957,404260,78703,30.29186673,-97.76823869,Entire home/apt,115,2,186,3/5/2017,2.55,1,352
Austin,15299087,40946628,78703,30.27528679,-97.76130118,Entire home/apt,115,2,3,2/26/2017,3,1,358
Austin,8327772,1649731,78703,30.26776829,-97.75307644,Entire home/apt,116,4,91,2/23/2017,5.19,4,136
Austin,355792,1801114,78703,30.2792678,-97.75421962,Entire home/apt,119,2,3,10/9/2016,0.05,1,0
Austin,2310634,1642301,78703,30.27349356,-97.75511364,Entire home/apt,120,1,12,3/22/2016,0.34,1,0
Austin,2855422,7440744,78703,30.27526821,-97.75784383,Entire home/apt,120,1,92,3/2/2017,3.47,2,270
Austin,15044170,70091476,78703,30.28968709,-97.76855952,Entire home/apt,120,1,7,2/1/2017,1.23,1,334
Austin,76974,278081,78703,30.28387048,-97.75984251,Entire home/apt,120,1,35,11/13/2016,0.48,1,355
Austin,11480002,60376839,78703,30.28164254,-97.75863285,Entire home/apt,120,2,4,5/23/2016,0.33,1,0
Austin,12946025,2011395,78703,30.27553447,-97.76222073,Entire home/apt,120,3,16,2/26/2017,3.22,1,267
Austin,9731339,50214619,78703,30.2777547,-97.75731368,Entire home/apt,125,1,67,2/27/2017,4.84,5,137
Austin,8783803,1710302,78703,30.27873235,-97.75852171,Entire home/apt,125,1,56,3/6/2017,3.32,57,326
Austin,8126391,4821500,78703,30.29890633,-97.77223641,Private room,125,1,10,10/23/2016,0.6,1,338
Austin,14447823,7199744,78703,30.28163516,-97.7516432,Entire home/apt,125,2,2,11/13/2016,0.4,1,80
Austin,15956612,32535697,78703,30.27465595,-97.75657413,Entire home/apt,125,2,15,3/3/2017,6.16,4,93
Austin,8626202,3671125,78703,30.27855282,-97.75933074,Entire home/apt,125,2,22,10/9/2016,1.27,1,266
Austin,11585549,61261972,78703,30.28657198,-97.76186533,Entire home/apt,125,2,1,3/16/2016,0.08,1,325
Austin,637480,3179679,78703,30.27933313,-97.75131348,Entire home/apt,125,3,1,2/12/2017,1,1,57
Austin,27632,119441,78703,30.27722481,-97.76087567,Entire home/apt,125,3,80,9/6/2016,1.01,1,191
Austin,2989690,14890667,78703,30.27459258,-97.76105854,Entire home/apt,129,1,4,3/15/2016,0.23,1,201
Austin,6445962,31367208,78703,30.27595391,-97.76020428,Entire home/apt,129,1,99,12/21/2016,4.54,2,281
Austin,5852265,2072534,78703,30.27251696,-97.75426201,Entire home/apt,129,2,126,3/2/2017,5.42,2,33
Austin,7909952,5843845,78703,30.2837772,-97.7605916,Entire home/apt,129,2,47,2/20/2017,2.59,1,340
Austin,3819181,1412590,78703,30.2832537,-97.76136079,Entire home/apt,129,2,43,2/24/2017,1.47,1,344
Austin,10069202,2934425,78703,30.27346936,-97.75512902,Entire home/apt,130,1,73,3/2/2017,7.04,3,311
Austin,2177052,11103973,78703,30.284339,-97.76049981,Entire home/apt,131,1,9,11/11/2016,0.54,1,291
Austin,10872830,3621294,78703,30.30617504,-97.75249446,Entire home/apt,134,2,38,2/26/2017,2.95,1,340
Austin,15942648,103485244,78703,30.27256529,-97.75577205,Entire home/apt,135,1,14,3/1/2017,4.2,1,207
Austin,11069420,57460628,78703,30.28140804,-97.76399467,Entire home/apt,135,1,41,3/1/2017,3.37,1,321
Austin,718929,3708687,78703,30.27697264,-97.76247872,Entire home/apt,135,2,46,3/6/2017,0.86,1,318
Austin,5755416,10292686,78703,30.28045497,-97.76139167,Entire home/apt,135,2,11,10/11/2016,0.54,2,351
Austin,16438083,5349490,78703,30.27527909,-97.75360769,Entire home/apt,139,1,6,2/25/2017,2.61,1,79
Austin,9627933,5319009,78703,30.28222594,-97.77441399,Entire home/apt,139,2,36,2/19/2017,3.03,3,144
Austin,12931788,70995796,78703,30.27363365,-97.75458455,Entire home/apt,139,2,19,1/23/2017,2.18,1,270
Austin,5592816,28997345,78703,30.27841077,-97.76263193,Private room,140,1,2,3/18/2015,0.08,1,0
Austin,10087185,51760181,78703,30.2703066,-97.75748776,Entire home/apt,140,1,34,1/1/2017,2.84,1,127
Austin,2257304,11528603,78703,30.28032899,-97.75847232,Entire home/apt,140,1,15,1/2/2017,0.41,1,333
Austin,5489353,13073120,78703,30.27676472,-97.7591366,Entire home/apt,140,2,23,2/19/2017,0.96,1,5
Austin,4759081,183396,78703,30.2757747,-97.75464879,Entire home/apt,140,2,71,3/2/2017,2.86,2,172
Austin,4663369,183396,78703,30.27560648,-97.75499561,Entire home/apt,140,2,73,1/1/2017,2.73,2,190
Austin,4403855,10513183,78703,30.27930348,-97.7613439,Entire home/apt,140,3,32,11/14/2016,1.24,1,330
Austin,10392551,408597,78703,30.27848464,-97.77150006,Entire home/apt,144,2,6,2/19/2017,0.47,1,133
Austin,4137791,7239842,78703,30.29870237,-97.7520321,Entire home/apt,145,2,10,2/20/2017,0.34,1,341
Austin,5086211,26268925,78703,30.27490213,-97.76202233,Entire home/apt,145,2,85,2/26/2017,3.48,1,352
Austin,6432177,33572970,78703,30.29361185,-97.77740258,Entire home/apt,145,2,4,9/6/2016,0.23,1,357
Austin,1266401,6893843,78703,30.29143983,-97.76933301,Entire home/apt,147,4,122,2/25/2017,2.75,1,150
Austin,5038850,20672794,78703,30.29889079,-97.77951831,Entire home/apt,149,2,1,4/26/2015,0.04,1,362
Austin,8268045,43594245,78703,30.27502175,-97.75446081,Entire home/apt,149,3,31,2/24/2017,1.75,1,41
Austin,15352438,24404736,78703,30.27426471,-97.7555417,Entire home/apt,149,3,34,3/6/2017,6.85,1,296
Austin,4809429,24771018,78703,30.27429026,-97.75508206,Entire home/apt,150,1,3,10/13/2015,0.15,1,0
Austin,4311590,22380612,78703,30.28335122,-97.77218407,Entire home/apt,150,1,1,12/31/2016,0.45,1,3
Austin,5394632,27963406,78703,30.27648447,-97.75863007,Entire home/apt,150,1,4,2/26/2017,1.5,1,83
Austin,11903839,8069949,78703,30.2730913,-97.7556643,Entire home/apt,150,1,48,2/11/2017,4.65,2,140
Austin,14501733,2934425,78703,30.27263169,-97.75563926,Entire home/apt,150,1,54,3/6/2017,8.44,3,321
Austin,16515148,4055906,78703,30.30055075,-97.78114269,Private room,150,1,1,2/19/2017,1,4,365
Austin,2367942,3197761,78703,30.26882829,-97.75637492,Private room,150,2,1,3/18/2015,0.04,1,0
Austin,14103953,1746292,78703,30.27340948,-97.75545334,Entire home/apt,150,2,1,10/16/2016,0.21,8,57
Austin,15004681,45740310,78703,30.28481323,-97.7609926,Entire home/apt,150,2,1,10/10/2016,0.2,1,81
Austin,11157181,58022382,78703,30.27745547,-97.76133529,Entire home/apt,150,2,18,2/26/2017,2,7,314
Austin,22982,89031,78703,30.28027348,-97.75595562,Entire home/apt,150,2,65,2/21/2017,0.77,1,330
Austin,4099322,4641823,78703,30.30029742,-97.78093436,Entire home/apt,150,2,10,11/1/2016,0.42,73,352
Austin,2339443,832736,78703,30.27443231,-97.76142359,Private room,150,2,1,3/13/2014,0.03,2,357
Austin,4215842,5105658,78703,30.28593817,-97.77434683,Entire home/apt,150,2,1,10/14/2014,0.03,1,361
Austin,365191,1844282,78703,30.27499495,-97.76447253,Entire home/apt,150,2,10,10/11/2016,0.16,1,363
Austin,16726030,34844782,78703,30.27385594,-97.75970347,Entire home/apt,150,3,1,2/25/2017,1,1,82
Austin,15093679,95547881,78703,30.27709365,-97.76550878,Private room,150,3,1,10/10/2016,0.2,1,352
Austin,7649138,11786964,78703,30.28947963,-97.77092225,Entire home/apt,150,3,10,3/20/2016,0.52,1,353
Austin,6020067,31249818,78703,30.28939651,-97.77240684,Entire home/apt,155,2,5,10/3/2016,0.24,1,343
Austin,4820267,10292686,78703,30.2812269,-97.75994998,Entire home/apt,155,2,16,5/30/2016,0.68,2,349
Austin,76497,177441,78703,30.28150715,-97.76936176,Entire home/apt,155,2,108,2/25/2017,1.48,2,356
Austin,10694691,37921712,78703,30.27995482,-97.765683,Private room,159,2,6,10/4/2016,0.47,1,359
Austin,5458030,28308980,78703,30.27157403,-97.76404493,Entire home/apt,160,1,1,3/20/2015,0.04,1,0
Austin,8757475,11538491,78703,30.27563766,-97.75356184,Entire home/apt,160,2,11,10/24/2016,0.67,1,358
Austin,2855712,7440744,78703,30.27345417,-97.75701309,Entire home/apt,165,2,51,10/30/2016,1.53,2,315
Austin,7582790,7934698,78703,30.3029866,-97.75534029,Entire home/apt,170,2,5,2/7/2016,0.27,1,0
Austin,11066765,19929344,78703,30.28229988,-97.75794266,Entire home/apt,170,2,59,3/5/2017,4.57,2,292
Austin,2509057,12828978,78703,30.2779887,-97.75271416,Entire home/apt,170,2,13,11/8/2016,0.57,1,355
Austin,7902384,41668703,78703,30.27926739,-97.76379311,Entire home/apt,171,2,20,2/25/2017,1.34,1,354
Austin,3349126,15782486,78703,30.29059916,-97.77337928,Entire home/apt,173,1,6,9/6/2016,0.23,27,341
Austin,11526358,43263982,78703,30.28736868,-97.77172386,Entire home/apt,175,1,4,10/10/2016,0.48,1,3
Austin,14091754,9249841,78703,30.28200768,-97.75796855,Entire home/apt,175,1,1,2/19/2017,1,1,89
Austin,14980829,20680433,78703,30.27224668,-97.75762025,Entire home/apt,175,1,2,10/16/2016,0.4,1,342
Austin,14410292,20330746,78703,30.27552343,-97.76364147,Entire home/apt,175,1,2,1/1/2017,0.51,1,360
Austin,15020172,19929344,78703,30.28043948,-97.75661534,Entire home/apt,175,2,34,3/6/2017,5.96,2,33
Austin,13380379,62958386,78703,30.27882931,-97.7628375,Entire home/apt,175,2,10,2/19/2017,1.23,2,67
Austin,15180107,1710302,78703,30.30116947,-97.7737189,Entire home/apt,175,2,1,11/10/2016,0.25,57,180
Austin,11451684,60210020,78703,30.28206196,-97.75990093,Entire home/apt,175,2,4,2/20/2017,0.89,1,272
Austin,12538954,2145939,78703,30.27901621,-97.76121146,Entire home/apt,179,2,25,3/5/2017,3.18,2,79
Austin,4996627,25763522,78703,30.27923907,-97.77205074,Entire home/apt,179,2,30,2/25/2017,1.25,1,155
Austin,12338100,24488398,78703,30.26737644,-97.75425237,Entire home/apt,180,2,10,2/26/2017,0.91,1,3
Austin,11143943,13841299,78703,30.30206617,-97.7544134,Entire home/apt,185,2,1,11/26/2016,0.29,1,18
Austin,2423738,12387534,78703,30.27911688,-97.75544426,Entire home/apt,185,2,32,1/1/2017,1.09,1,356
Austin,9917865,31718693,78703,30.272198,-97.75758298,Entire home/apt,187,1,24,2/26/2017,1.6,1,314
Austin,4301872,5832284,78703,30.29253296,-97.75850837,Entire home/apt,189,1,22,2/20/2017,0.92,1,341
Austin,16884353,101836938,78703,30.26785062,-97.7557041,Entire home/apt,189,3,5,3/3/2017,3.75,1,163
Austin,1860352,9704934,78703,30.29426332,-97.76297088,Entire home/apt,190,1,43,1/30/2017,1.18,2,339
Austin,364025,1839064,78703,30.27406691,-97.75345093,Entire home/apt,190,3,8,10/10/2016,0.17,1,312
Austin,13898867,43429601,78703,30.27656719,-97.75530162,Entire home/apt,193,3,9,2/20/2017,1.31,1,56
Austin,11526089,60775200,78703,30.2772196,-97.75840192,Entire home/apt,195,1,5,3/23/2016,0.4,1,0
Austin,5293851,27415728,78703,30.28123405,-97.75446316,Private room,195,1,6,7/12/2016,0.25,1,11
Austin,2254712,11514096,78703,30.29681232,-97.75466449,Entire home/apt,195,1,184,3/5/2017,4.92,1,329
Austin,6085696,31584576,78703,30.28606733,-97.76053631,Entire home/apt,195,2,1,1/29/2017,0.79,1,238
Austin,3294395,1488733,78703,30.271352,-97.75486175,Entire home/apt,195,2,28,1/29/2017,0.93,22,299
Austin,5768833,29928530,78703,30.29675249,-97.78209706,Entire home/apt,195,2,24,11/28/2016,1.03,1,321
Austin,4853960,7193919,78703,30.2915453,-97.75828348,Entire home/apt,196,25,33,10/12/2015,1.28,2,365
Austin,5791933,7193919,78703,30.29176197,-97.75920581,Entire home/apt,196,25,37,1/31/2016,1.59,2,365
Austin,932231,1335409,78703,30.27914405,-97.75667959,Entire home/apt,198,2,28,11/11/2016,0.58,2,361
Austin,15108311,25371251,78703,30.29276888,-97.77502056,Entire home/apt,199,2,2,11/13/2016,0.44,1,173
Austin,1722375,6059567,78703,30.27767002,-97.75344158,Entire home/apt,199,3,23,3/5/2017,0.56,1,327
Austin,11480981,37142796,78703,30.29514688,-97.75933248,Entire home/apt,199,3,5,12/28/2016,0.42,1,346
Austin,4089452,5074906,78703,30.27654835,-97.75878638,Entire home/apt,200,1,1,10/4/2015,0.06,1,0
Austin,13912882,59980710,78703,30.27920804,-97.75605827,Private room,200,1,1,8/8/2016,0.14,1,11
Austin,699477,3587777,78703,30.2992744,-97.75333215,Private room,200,1,1,3/19/2015,0.04,1,178
Austin,2524955,12928071,78703,30.27406574,-97.75393915,Entire home/apt,200,1,118,2/19/2017,3.3,1,329
Austin,5525367,22022084,78703,30.27870542,-97.75257445,Entire home/apt,200,1,5,5/2/2016,0.29,1,356
Austin,10701836,55293498,78703,30.29968658,-97.78064431,Entire home/apt,200,2,1,3/15/2016,0.08,1,0
Austin,4196884,1488733,78703,30.27983741,-97.76494747,Entire home/apt,200,2,21,2/16/2017,0.74,22,275
Austin,8815829,870179,78703,30.28016602,-97.76106751,Entire home/apt,200,2,8,10/4/2016,0.55,1,278
Austin,3897391,9208199,78703,30.28406376,-97.77217776,Entire home/apt,200,3,9,10/10/2016,0.31,2,359
Austin,8133062,40900923,78703,30.27913734,-97.76433479,Entire home/apt,210,1,46,3/4/2017,2.58,1,324
Austin,15715403,1710302,78703,30.27776508,-97.75431274,Entire home/apt,215,1,2,1/1/2017,0.53,57,363
Austin,9408686,31148752,78703,30.28361219,-97.77441863,Entire home/apt,219,2,12,12/26/2016,0.99,45,341
Austin,11184925,791308,78703,30.27577441,-97.75896711,Entire home/apt,219,2,5,2/20/2017,0.79,4,357
Austin,14054390,14794367,78703,30.27598993,-97.76011942,Entire home/apt,220,2,18,3/5/2017,2.6,2,326
