city,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
Austin,120230,360967,78704,30.25232348,-97.77230886,Entire home/apt,99,3,123,1/22/2017,1.82,1,331
Austin,694315,3552952,78704,30.24686388,-97.75782617,Entire home/apt,99,3,4,11/9/2016,0.16,1,344
Austin,11146767,16931790,78704,30.22612946,-97.75602634,Private room,100,1,1,3/23/2016,0.09,1,0
Austin,8276110,43641216,78704,30.24230081,-97.78222304,Private room,100,1,2,10/9/2015,0.12,1,0
Austin,8542666,9110961,78704,30.25229363,-97.74759748,Private room,100,1,3,5/31/2016,0.21,1,0
Austin,11181782,58199807,78704,30.2314799,-97.76459842,Entire home/apt,100,1,3,3/22/2016,0.25,1,0
Austin,10982852,26608157,78704,30.23499544,-97.76473642,Entire home/apt,100,1,5,7/27/2016,0.42,1,0
Austin,15066191,79481150,78704,30.24078514,-97.7796662,Entire home/apt,100,1,6,10/23/2016,1.05,1,0
Austin,11734100,62415440,78704,30.23541184,-97.75992494,Entire home/apt,100,1,3,3/17/2016,0.25,3,0
Austin,5705904,23873541,78704,30.25226794,-97.74221069,Entire home/apt,100,1,18,3/1/2017,0.76,7,11
Austin,785963,4143759,78704,30.24778189,-97.76286622,Entire home/apt,100,1,11,2/27/2017,0.3,1,62
Austin,14139802,85351743,78704,30.23776376,-97.78554714,Entire home/apt,100,1,12,2/26/2017,1.64,1,64
Austin,17178724,106523951,78704,30.25460005,-97.74560424,Entire home/apt,100,1,1,2/10/2017,1,1,67
Austin,15139886,950998,78704,30.257381,-97.76942788,Entire home/apt,100,1,14,3/6/2017,2.8,2,74
Austin,11740621,21412692,78704,30.26208611,-97.77374693,Entire home/apt,100,1,66,2/21/2017,5.48,5,139
Austin,4243715,2079621,78704,30.24777491,-97.76926782,Private room,100,1,1,10/4/2015,0.06,1,177
Austin,7620169,39966586,78704,30.24738535,-97.77483539,Entire home/apt,100,1,12,3/6/2017,0.68,1,358
Austin,4441722,1761915,78704,30.23722406,-97.74356389,Entire home/apt,100,1,29,3/5/2017,1.11,2,360
Austin,8535137,20398593,78704,30.22359162,-97.75186571,Shared room,100,1,3,10/13/2015,0.17,1,365
Austin,14606815,3549858,78704,30.25106218,-97.77338637,Entire home/apt,100,2,1,10/9/2016,0.2,1,0
Austin,13078370,72529738,78704,30.24478213,-97.76322432,Entire home/apt,100,2,17,2/27/2017,1.9,1,0
Austin,11458550,52724912,78704,30.24571955,-97.75366072,Entire home/apt,100,2,10,3/5/2017,2.1,1,6
Austin,8389915,44207918,78704,30.24550059,-97.75887824,Entire home/apt,100,2,22,2/28/2017,1.25,1,103
Austin,14274652,87050486,78704,30.25640487,-97.77850591,Entire home/apt,100,2,25,3/5/2017,3.54,1,271
Austin,15270302,58022382,78704,30.23054081,-97.76381002,Entire home/apt,100,2,4,2/20/2017,0.81,7,291
Austin,13571814,44664003,78704,30.24429616,-97.77446858,Entire home/apt,100,2,58,3/1/2017,6.85,4,299
Austin,5375637,7197569,78704,30.23409941,-97.78542728,Entire home/apt,100,2,17,1/24/2017,0.71,1,322
Austin,676554,3334089,78704,30.240087,-97.74142663,Private room,100,2,38,11/6/2016,1.04,1,352
Austin,13395642,76205802,78704,30.23535986,-97.76509361,Entire home/apt,100,3,4,8/13/2016,0.48,1,25
Austin,11179807,12666744,78704,30.23532686,-97.78207186,Entire home/apt,100,3,1,3/17/2016,0.08,1,350
Austin,16215796,58894036,78704,30.23738256,-97.78558183,Entire home/apt,100,30,1,2/4/2017,0.94,12,168
Austin,11042874,12936873,78704,30.25859532,-97.74693547,Entire home/apt,101,1,8,2/5/2017,1.73,16,11
Austin,6006758,31180558,78704,30.24739221,-97.77190653,Entire home/apt,103,2,14,2/26/2017,2.28,1,2
Austin,10725125,386263,78704,30.25038416,-97.75199181,Entire home/apt,105,1,23,2/28/2017,2.07,5,60
Austin,5606566,27536503,78704,30.2576658,-97.75445151,Private room,105,1,28,2/26/2017,1.17,1,352
Austin,4164549,4582571,78704,30.25851086,-97.76417294,Entire home/apt,105,2,14,9/5/2016,0.49,1,0
Austin,5490277,28468384,78704,30.25690525,-97.76528358,Entire home/apt,105,2,44,2/26/2017,1.83,1,118
Austin,13705888,37187748,78704,30.24909725,-97.76902655,Entire home/apt,105,2,40,3/5/2017,4.88,1,119
Austin,16743706,16080642,78704,30.23103596,-97.76542654,Entire home/apt,105,2,7,3/3/2017,5.53,1,172
Austin,4557852,851716,78704,30.24227412,-97.76602457,Entire home/apt,105,2,105,2/26/2017,4.11,1,309
Austin,11482883,4342777,78704,30.24305646,-97.78167289,Entire home/apt,105,2,4,9/27/2016,0.32,1,340
Austin,1221070,4150951,78704,30.23757558,-97.75916184,Entire home/apt,105,3,95,2/10/2017,2.14,4,303
Austin,7775772,25366426,78704,30.23931439,-97.74969163,Entire home/apt,108,1,88,5/17/2016,4.63,3,0
Austin,2432155,7523465,78704,30.26032105,-97.77587091,Entire home/apt,108,1,24,2/26/2017,0.66,2,49
Austin,701032,3596874,78704,30.24044788,-97.74145991,Entire home/apt,109,1,3,10/16/2015,0.06,1,0
Austin,15902862,1948702,78704,30.25364,-97.77085247,Entire home/apt,109,1,35,3/6/2017,8.97,1,124
Austin,3898107,20040184,78704,30.23732306,-97.76790266,Entire home/apt,109,1,113,2/5/2017,3.66,1,326
Austin,214795,1109019,78704,30.25340787,-97.77368843,Entire home/apt,109,1,23,3/4/2017,0.35,1,355
Austin,433996,2157243,78704,30.25838242,-97.77670197,Entire home/apt,109,2,76,2/27/2017,1.31,3,113
Austin,2231056,11387520,78704,30.25013917,-97.7701276,Entire home/apt,109,2,58,2/27/2017,3.39,1,159
Austin,4429001,17606313,78704,30.2454493,-97.77538428,Entire home/apt,109,2,23,2/13/2017,0.96,1,345
Austin,894743,3539325,78704,30.23428597,-97.7538264,Entire home/apt,109,3,30,2/20/2017,0.62,2,331
Austin,12191405,2192271,78704,30.22950841,-97.77178531,Entire home/apt,109,5,11,2/26/2017,1.16,1,204
Austin,4233382,215004,78704,30.25476882,-97.76437468,Private room,110,1,8,3/23/2015,0.27,1,0
Austin,14823771,69055630,78704,30.25679071,-97.74653947,Entire home/apt,110,1,5,11/14/2016,0.79,1,42
Austin,10060389,40067106,78704,30.25345528,-97.74824378,Entire home/apt,110,1,14,12/9/2016,1.03,1,156
Austin,1462311,740347,78704,30.2470541,-97.75555493,Entire home/apt,110,1,352,3/5/2017,8.59,1,248
Austin,3749352,18197439,78704,30.24681918,-97.74363588,Private room,110,1,73,2/26/2017,2.38,1,344
Austin,256464,1348968,78704,30.24480818,-97.75253438,Private room,110,1,79,11/13/2016,1.22,8,359
Austin,3916583,798741,78704,30.25451071,-97.76305961,Private room,110,2,48,2/19/2017,1.63,2,289
Austin,8775493,18253226,78704,30.23869302,-97.74589943,Entire home/apt,110,2,91,2/28/2017,5.36,2,325
Austin,4809376,4641823,78704,30.23847699,-97.74715552,Entire home/apt,110,2,18,11/7/2016,0.76,73,344
Austin,6932061,1788349,78704,30.23902601,-97.74483935,Entire home/apt,110,3,50,2/27/2017,2.62,1,318
Austin,221451,1114843,78704,30.25321158,-97.77306208,Entire home/apt,110,4,12,8/8/2016,0.2,1,284
Austin,910250,4882441,78704,30.26119571,-97.7658629,Entire home/apt,110,4,25,7/3/2016,0.52,1,289
Austin,5365091,12936873,78704,30.25800026,-97.74795911,Entire home/apt,111,2,9,2/20/2017,0.52,16,10
Austin,12885992,13283553,78704,30.26081572,-97.77566781,Entire home/apt,114,3,12,1/17/2017,1.71,2,80
Austin,692220,3539325,78704,30.23628381,-97.7524786,Entire home/apt,114,3,42,11/27/2016,0.78,2,235
Austin,5509268,28574528,78704,30.2469122,-97.74316303,Private room,115,1,33,1/15/2017,1.37,2,329
Austin,2872517,14681578,78704,30.25130883,-97.7657421,Entire home/apt,115,2,2,10/23/2016,0.4,2,54
Austin,13203006,73966582,78704,30.25061256,-97.74464754,Entire home/apt,115,2,18,2/25/2017,2.08,1,61
Austin,3930285,1878817,78704,30.24132196,-97.73937059,Entire home/apt,115,2,33,11/15/2016,1.15,1,128
Austin,15300033,97421695,78704,30.25015943,-97.76458605,Entire home/apt,115,2,17,2/27/2017,3.4,1,155
Austin,4121762,4893298,78704,30.24006953,-97.76634097,Entire home/apt,115,2,86,2/17/2017,2.92,8,189
Austin,1339024,7261117,78704,30.26054033,-97.77439995,Entire home/apt,115,2,12,10/2/2016,0.29,1,365
Austin,6413,13879,78704,30.24829103,-97.73726198,Entire home/apt,115,3,51,2/23/2017,0.58,1,86
Austin,6094751,12584017,78704,30.22603336,-97.76656775,Private room,115,3,4,2/12/2017,0.21,2,363
Austin,9383208,25366426,78704,30.23643519,-97.78354049,Entire home/apt,117,1,170,3/4/2017,10.67,3,310
Austin,1255816,427519,78704,30.24303848,-97.74148707,Entire home/apt,117,1,206,2/25/2017,4.61,1,326
Austin,12652637,1468077,78704,30.24893758,-97.77717749,Private room,117,1,6,11/14/2016,0.64,2,365
Austin,8349240,16575570,78704,30.25809107,-97.75249264,Entire home/apt,118,3,6,7/24/2016,0.34,1,249
Austin,14820133,92644972,78704,30.22466873,-97.75337779,Entire home/apt,119,1,56,3/3/2017,9.18,1,35
Austin,4511259,21412692,78704,30.25402323,-97.76599592,Entire home/apt,119,1,163,3/6/2017,5.76,5,298
Austin,4914582,326078,78704,30.25473762,-97.74734226,Entire home/apt,119,2,10,4/17/2016,0.76,1,0
Austin,8128787,21591914,78704,30.25863564,-97.75182808,Entire home/apt,119,2,19,12/26/2016,1.07,1,6
Austin,11639151,23875599,78704,30.2317082,-97.7790904,Entire home/apt,119,2,51,2/23/2017,4.29,3,37
Austin,11554590,23875599,78704,30.23379004,-97.7800361,Entire home/apt,119,2,57,2/24/2017,4.66,3,45
Austin,8925058,46671205,78704,30.24283817,-97.77538998,Entire home/apt,119,2,38,2/20/2017,2.35,1,76
Austin,7146530,1250939,78704,30.24739792,-97.77830452,Entire home/apt,119,2,12,11/13/2016,1.38,4,189
Austin,1342654,7281438,78704,30.25975527,-97.75364419,Entire home/apt,119,4,32,2/24/2017,0.77,1,295
Austin,5262528,26955345,78704,30.24161609,-97.75033894,Entire home/apt,120,1,1,5/30/2016,0.11,1,0
Austin,16737370,13089053,78704,30.22712468,-97.7610518,Entire home/apt,120,1,4,1/22/2017,2.45,1,0
Austin,4596762,23827162,78704,30.23889326,-97.79032861,Entire home/apt,120,1,11,11/27/2016,0.47,1,6
Austin,17045023,21340932,78704,30.25053202,-97.73979154,Entire home/apt,120,1,8,3/5/2017,8,2,41
Austin,2461924,1599248,78704,30.24624612,-97.7702975,Entire home/apt,120,1,20,2/19/2017,0.83,1,69
Austin,4279079,22215210,78704,30.23038507,-97.76581095,Entire home/apt,120,1,176,3/3/2017,6.03,4,90
Austin,15070860,22215210,78704,30.2293558,-97.76582639,Entire home/apt,120,1,48,2/27/2017,8.78,4,107
Austin,10858678,20952194,78704,30.24653668,-97.74573551,Entire home/apt,120,1,17,3/2/2017,1.72,1,306
Austin,5268621,27271016,78704,30.24817162,-97.78155339,Entire home/apt,120,1,81,3/5/2017,4.55,1,338
Austin,341596,1733004,78704,30.24754115,-97.75854863,Private room,120,1,34,2/12/2017,0.56,1,356
Austin,8609602,9130678,78704,30.24326335,-97.75342188,Entire home/apt,120,1,34,2/18/2017,1.96,1,356
Austin,5440398,3674082,78704,30.22467573,-97.75457231,Entire home/apt,120,2,1,3/17/2016,0.08,1,0
Austin,10576853,33835502,78704,30.23469688,-97.78709315,Entire home/apt,120,2,1,4/10/2016,0.09,1,0
Austin,9755230,49661930,78704,30.26090612,-97.74790373,Entire home/apt,120,2,17,2/28/2017,1.18,1,11
Austin,11141376,50511086,78704,30.26001513,-97.77444909,Entire home/apt,120,2,3,3/20/2016,0.24,1,34
Austin,14607448,77341513,78704,30.25341715,-97.74837965,Entire home/apt,120,2,3,2/21/2017,1.38,1,59
Austin,16628889,26252165,78704,30.25204797,-97.74533955,Entire home/apt,120,2,1,2/21/2017,1,1,130
Austin,1677611,4666240,78704,30.24715402,-97.77122282,Entire home/apt,120,2,8,10/23/2016,0.27,3,140
Austin,16452635,78155047,78704,30.25639465,-97.7639716,Entire home/apt,120,2,4,2/20/2017,4,5,152
Austin,69810,82762,78704,30.23151672,-97.76433618,Entire home/apt,120,2,245,2/28/2017,3.34,1,257
Austin,660425,3333277,78704,30.25118274,-97.77233758,Entire home/apt,120,2,93,2/20/2017,1.74,1,315
Austin,4056564,7728861,78704,30.25175368,-97.74360924,Entire home/apt,120,2,112,2/19/2017,3.73,1,325
Austin,668873,1710302,78704,30.23707309,-97.74393578,Entire home/apt,120,2,64,10/18/2016,1.17,57,332
Austin,16314405,1207880,78704,30.23463366,-97.77126198,Entire home/apt,120,2,5,2/26/2017,3.41,1,333
Austin,1466245,1825160,78704,30.22600011,-97.76374277,Private room,120,2,2,10/10/2016,0.08,1,356
Austin,11103461,36451568,78704,30.25293381,-97.77112546,Entire home/apt,120,3,17,11/13/2016,1.43,1,140
Austin,14873113,88711447,78704,30.2563625,-97.76422258,Entire home/apt,120,3,5,2/20/2017,0.93,1,341
Austin,15007914,44664003,78704,30.24066643,-97.78137293,Entire home/apt,120,180,21,1/29/2017,3.96,4,310
Austin,10355625,19259181,78704,30.25592878,-97.74595294,Entire home/apt,121,2,80,3/2/2017,5.67,4,116
Austin,2057533,4952321,78704,30.23903049,-97.7870933,Entire home/apt,123,2,3,10/12/2015,0.1,1,65
Austin,16270210,9079601,78704,30.24112759,-97.73895069,Entire home/apt,124,1,4,2/5/2017,1.36,2,56
Austin,14303616,27068940,78704,30.23623033,-97.74402152,Private room,124,2,1,10/10/2016,0.2,1,22
Austin,1458379,4893298,78704,30.25024255,-97.76842017,Entire home/apt,125,1,52,2/15/2017,1.19,8,15
Austin,13843877,1754114,78704,30.24343457,-97.78456441,Entire home/apt,125,1,46,2/28/2017,5.9,1,38
Austin,8148123,37672355,78704,30.25089594,-97.77625773,Entire home/apt,125,1,73,2/20/2017,4,1,132
Austin,6490112,6867190,78704,30.2564335,-97.77877738,Entire home/apt,125,1,31,2/26/2017,1.43,1,161
Austin,14243071,86658129,78704,30.2450011,-97.74752902,Entire home/apt,125,1,67,3/6/2017,9.76,1,169
Austin,10753414,25366426,78704,30.24502369,-97.75151392,Entire home/apt,125,1,121,3/5/2017,8.94,3,227
Austin,15735137,101670340,78704,30.24662463,-97.75515366,Private room,125,1,6,2/26/2017,1.57,3,288
Austin,5848344,4893298,78704,30.2531088,-97.76659606,Entire home/apt,125,1,82,3/1/2017,3.69,8,315
Austin,781716,880571,78704,30.24407854,-97.76197046,Entire home/apt,125,1,240,3/5/2017,4.72,8,333
Austin,4295585,22299444,78704,30.24223554,-97.74971326,Entire home/apt,125,1,176,3/5/2017,6.11,7,341
Austin,7172940,13674948,78704,30.24707664,-97.74199244,Entire home/apt,125,1,29,2/25/2017,1.59,2,353
Austin,4300349,22299444,78704,30.24129531,-97.7515161,Entire home/apt,125,1,28,3/5/2017,0.98,7,354
Austin,5600696,29036772,78704,30.2495943,-97.7579489,Private room,125,1,1,10/9/2016,0.2,2,355
Austin,666768,2350380,78704,30.24924312,-97.77801534,Private room,125,1,7,11/10/2015,0.24,3,365
Austin,8672626,6051328,78704,30.2449702,-97.76461382,Entire home/apt,125,2,2,10/24/2015,0.12,1,0
Austin,2278649,11636067,78704,30.25785851,-97.74845321,Entire home/apt,125,2,18,5/2/2016,0.49,1,0
Austin,4105042,1445111,78704,30.25111953,-97.77418388,Entire home/apt,125,2,15,1/16/2017,0.51,1,0
Austin,8052231,8584092,78704,30.25560658,-97.74468006,Entire home/apt,125,2,9,10/3/2016,0.49,2,0
Austin,9586029,2634848,78704,30.23043421,-97.74642162,Entire home/apt,125,2,13,10/23/2016,1.01,3,2
Austin,12291238,17573742,78704,30.24478342,-97.75188856,Entire home/apt,125,2,21,2/19/2017,2.03,1,6
Austin,11552234,60988641,78704,30.2450224,-97.76443874,Private room,125,2,1,3/18/2016,0.08,1,20
Austin,15221807,80054317,78704,30.25758758,-97.74905368,Entire home/apt,125,2,8,3/5/2017,3.43,1,26
Austin,3005392,12898120,78704,30.24881456,-97.75735131,Entire home/apt,125,2,34,12/29/2016,1.15,1,65
Austin,276522,1407108,78704,30.25385649,-97.77518491,Entire home/apt,125,2,188,2/12/2017,2.96,1,70
Austin,1733137,9131066,78704,30.25983047,-97.76423108,Entire home/apt,125,2,65,2/26/2017,1.56,2,71
Austin,384546,1925509,78704,30.24964497,-97.75469178,Entire home/apt,125,2,78,1/29/2017,1.31,1,116
Austin,16999421,11520674,78704,30.25601846,-97.75714376,Entire home/apt,125,2,2,3/5/2017,2,2,132
Austin,2521003,9599503,78704,30.25610682,-97.75612212,Entire home/apt,125,2,89,3/5/2017,2.45,1,148
Austin,15552468,16787151,78704,30.24583035,-97.75345068,Entire home/apt,125,2,19,3/5/2017,4.42,2,162
Austin,2390894,12212172,78704,30.24739005,-97.77063658,Entire home/apt,125,2,72,2/28/2017,1.98,1,172
Austin,1699415,8973365,78704,30.25894903,-97.7737461,Entire home/apt,125,2,29,1/1/2017,0.95,1,198
Austin,12534356,44664003,78704,30.24610083,-97.77225306,Entire home/apt,125,2,62,3/1/2017,6,4,295
Austin,15565777,100260520,78704,30.2435657,-97.75425884,Entire home/apt,125,2,1,11/17/2016,0.27,1,300
Austin,8472225,20238484,78704,30.2294827,-97.76126703,Entire home/apt,125,2,17,10/10/2016,0.99,1,310
Austin,3475010,15219795,78704,30.26005277,-97.771471,Entire home/apt,125,2,16,2/26/2017,0.55,7,314
Austin,8165215,4437388,78704,30.25463308,-97.77330508,Entire home/apt,125,2,10,2/20/2017,0.58,4,333
Austin,918204,4094761,78704,30.23579766,-97.77792842,Entire home/apt,125,2,123,2/26/2017,3.37,1,335
Austin,4036932,20929906,78704,30.2377644,-97.77344377,Private room,125,2,29,11/13/2016,1.2,1,336
Austin,5718552,29648897,78704,30.2522663,-97.77944481,Entire home/apt,125,2,58,3/1/2017,2.5,1,350
Austin,15010098,34127215,78704,30.25303157,-97.79183288,Private room,125,2,3,10/10/2016,0.57,1,352
Austin,4638185,24014279,78704,30.25534065,-97.75807197,Entire home/apt,125,2,66,2/21/2017,2.61,1,353
Austin,14841553,5101748,78704,30.25359671,-97.76132058,Entire home/apt,125,2,8,2/20/2017,1.3,1,354
Austin,1850914,9666649,78704,30.24654149,-97.7864462,Private room,125,2,5,11/13/2016,0.14,1,357
Austin,4191383,262947,78704,30.24949435,-97.78083363,Entire home/apt,125,2,9,10/10/2016,0.31,1,361
Austin,2461046,12584341,78704,30.24258429,-97.78124365,Entire home/apt,125,3,1,5/28/2014,0.03,1,0
Austin,10408722,5196648,78704,30.23581878,-97.7577276,Entire home/apt,125,3,6,10/3/2016,0.57,2,0
Austin,14761524,3802510,78704,30.25882898,-97.75558039,Entire home/apt,125,3,2,2/13/2017,0.4,1,75
Austin,13275119,18409381,78704,30.24550461,-97.74738577,Entire home/apt,125,4,2,10/23/2016,0.4,1,117
Austin,313973,374529,78704,30.25190568,-97.78115707,Private room,125,7,20,10/10/2016,0.33,3,354
Austin,1690154,7797579,78704,30.24636206,-97.74984468,Entire home/apt,125,31,5,2/28/2017,0.14,2,311
Austin,8429604,44392109,78704,30.243405,-97.74031948,Entire home/apt,126,2,36,2/19/2017,2.08,1,308
Austin,1417524,7637276,78704,30.25141688,-97.76362242,Private room,127,1,44,9/30/2016,1,2,346
Austin,11043559,12936873,78704,30.25975578,-97.7465453,Entire home/apt,127,2,6,2/20/2017,1.18,16,44
Austin,9570374,19259181,78704,30.25320356,-97.74842773,Entire home/apt,127,2,82,3/1/2017,5.47,4,233
Austin,7687959,215755,78704,30.26420518,-97.7655484,Entire home/apt,128,1,1,10/2/2016,0.19,11,27
Austin,7691808,215755,78704,30.26443903,-97.76429004,Entire home/apt,128,1,1,10/12/2015,0.06,11,102
Austin,17157208,43382830,78704,30.25655202,-97.75018486,Entire home/apt,129,1,8,3/5/2017,8,1,44
Austin,2278168,1035843,78704,30.25536861,-97.74704546,Entire home/apt,129,1,27,12/19/2016,0.78,1,74
Austin,949685,1164019,78704,30.2466847,-97.74811514,Private room,129,1,85,3/2/2017,1.75,2,294
Austin,5619018,21412692,78704,30.26133913,-97.7714993,Entire home/apt,129,1,142,2/19/2017,5.86,5,294
Austin,6431779,8743067,78704,30.2541232,-97.77092184,Entire home/apt,129,2,19,10/17/2016,1.2,1,0
Austin,11440632,21124893,78704,30.24542929,-97.75324675,Entire home/apt,129,2,16,11/13/2016,1.34,1,1
Austin,2918188,4641823,78704,30.24858246,-97.75113241,Entire home/apt,129,2,73,3/1/2017,2.15,73,311
Austin,9146979,47628256,78704,30.25598108,-97.75654989,Entire home/apt,129,2,10,2/13/2017,0.73,2,319
Austin,8172318,492879,78704,30.23343859,-97.77112155,Entire home/apt,129,2,26,2/26/2017,1.44,2,331
Austin,6995128,728636,78704,30.25708252,-97.74916448,Entire home/apt,129,3,15,2/20/2017,0.74,1,14
Austin,6448,14156,78704,30.26027322,-97.76502893,Entire home/apt,129,3,128,2/23/2017,1.91,1,285
Austin,8321562,11067414,78704,30.2416926,-97.73763735,Entire home/apt,129,3,12,11/7/2016,0.72,2,354
Austin,12833367,66679176,78704,30.24596859,-97.78273258,Entire home/apt,130,1,1,2/11/2017,1,1,19
Austin,11119466,57171134,78704,30.24595591,-97.76435512,Entire home/apt,130,1,30,3/1/2017,2.43,1,144
Austin,16783177,55396301,78704,30.24801971,-97.78033324,Entire home/apt,130,2,7,2/26/2017,4.29,1,49
Austin,801521,4218754,78704,30.23307436,-97.76085863,Entire home/apt,130,2,13,1/31/2017,0.26,2,342
Austin,4950278,25515290,78704,30.24352081,-97.74003029,Entire home/apt,130,2,22,1/29/2017,1.29,1,346
Austin,7636391,6563817,78704,30.25318983,-97.74711934,Entire home/apt,130,2,4,4/5/2016,0.21,1,355
Austin,766486,1432442,78704,30.23795067,-97.74708509,Entire home/apt,130,3,105,2/6/2017,1.99,1,97
Austin,11815629,62932222,78704,30.22970208,-97.77827726,Entire home/apt,130,3,1,3/29/2016,0.09,1,358
Austin,80674,436345,78704,30.25522381,-97.78471657,Shared room,131,4,5,10/10/2016,0.93,2,134
Austin,1881597,2927288,78704,30.24273551,-97.75059176,Entire home/apt,133,1,143,3/3/2017,3.64,2,301
Austin,2424756,12392398,78704,30.25786206,-97.75266318,Entire home/apt,135,1,1,3/10/2014,0.03,1,0
Austin,16556622,13560267,78704,30.23441549,-97.76563724,Entire home/apt,135,1,1,2/19/2017,1,1,0
Austin,4186158,9328226,78704,30.25632932,-97.74645531,Entire home/apt,135,1,90,3/4/2017,3.03,1,135
Austin,11864770,39025050,78704,30.25568755,-97.74570814,Entire home/apt,135,1,11,10/25/2016,0.98,1,223
Austin,4317807,21923711,78704,30.23686904,-97.78610071,Private room,135,1,2,10/8/2016,0.07,2,352
Austin,758470,1348968,78704,30.24590238,-97.75277143,Private room,135,1,5,10/2/2016,0.1,8,354
Austin,3283648,1649701,78704,30.25542477,-97.74673289,Entire home/apt,135,2,12,2/26/2017,6.92,1,0
Austin,9434045,13275959,78704,30.23985478,-97.74055203,Entire home/apt,135,2,4,11/12/2016,0.35,1,68
Austin,17098518,49120266,78704,30.23935451,-97.78914721,Entire home/apt,135,2,1,2/28/2017,1,1,90
Austin,354263,1752493,78704,30.24781553,-97.76294167,Entire home/apt,135,2,173,3/5/2017,2.85,3,331
Austin,2495153,12544367,78704,30.25015348,-97.76971791,Entire home/apt,135,3,66,11/27/2016,1.82,2,43
Austin,3190506,15864252,78704,30.2598371,-97.77934236,Entire home/apt,136,2,7,3/3/2017,0.21,45,30
Austin,2200205,6386445,78704,30.24643225,-97.7511272,Entire home/apt,136,2,41,2/20/2017,1.33,2,58
Austin,5434918,15219795,78704,30.26005036,-97.77342595,Entire home/apt,136,2,11,9/20/2016,0.5,7,293
Austin,4815435,2938913,78704,30.26549351,-97.76237625,Entire home/apt,137,2,13,10/10/2016,0.54,1,74
Austin,5572644,3538667,78704,30.24616463,-97.7412426,Entire home/apt,138,3,2,1/27/2017,0.08,1,0
Austin,10331035,44487,78704,30.24600552,-97.73953086,Entire home/apt,139,1,102,2/16/2017,7.27,2,301
Austin,69303,272156,78704,30.26070211,-97.77194317,Entire home/apt,139,1,19,2/22/2017,0.27,2,337
Austin,2006522,10293287,78704,30.24984294,-97.77915038,Entire home/apt,139,1,27,3/5/2017,0.78,7,360
Austin,3504013,16254839,78704,30.25658004,-97.77490882,Entire home/apt,139,2,66,6/13/2016,2.08,1,62
Austin,4037342,4587120,78704,30.25557187,-97.76999857,Entire home/apt,139,2,31,10/9/2016,1.25,3,285
Austin,892124,4740421,78704,30.24616772,-97.76966802,Entire home/apt,139,2,70,3/5/2017,1.44,1,336
Austin,2142336,4641823,78704,30.2456784,-97.75867808,Entire home/apt,139,2,4,4/30/2016,0.14,73,351
Austin,11588056,3221544,78704,30.25621626,-97.76615643,Entire home/apt,140,1,7,1/2/2017,0.83,1,0
Austin,8596517,8926718,78704,30.26268058,-97.77159723,Entire home/apt,140,2,14,10/30/2016,0.81,1,10
Austin,14731682,59513588,78704,30.24321585,-97.75333535,Entire home/apt,140,2,5,3/5/2017,1.1,1,17
Austin,15190682,7512243,78704,30.25761504,-97.75467334,Entire home/apt,140,2,14,2/27/2017,3.11,1,49
Austin,8568177,42489641,78704,30.24627941,-97.75237403,Entire home/apt,140,2,40,2/20/2017,2.3,3,91
Austin,11339435,1488733,78704,30.25906294,-97.76161147,Entire home/apt,140,2,27,3/5/2017,2.4,22,111
Austin,3958601,1488733,78704,30.2486104,-97.77700232,Entire home/apt,140,2,15,11/11/2016,0.51,22,246
Austin,1525103,1488733,78704,30.2498926,-97.77806824,Entire home/apt,140,2,45,1/28/2017,1.09,22,278
Austin,4341078,320518,78704,30.25198902,-97.7774914,Entire home/apt,140,2,11,11/27/2016,0.55,1,291
Austin,6833658,18253226,78704,30.23805594,-97.74412109,Entire home/apt,140,2,36,3/6/2017,1.83,2,328
Austin,3811238,4641823,78704,30.24261902,-97.75866696,Entire home/apt,140,2,7,11/22/2016,0.23,73,340
Austin,10733047,30995535,78704,30.23818069,-97.74897352,Entire home/apt,140,3,36,3/2/2017,3.03,1,55
Austin,16568745,61156246,78704,30.26314771,-97.76476743,Entire home/apt,141,3,3,2/13/2017,1.53,1,131
Austin,17141373,4843759,78704,30.25493026,-97.74690154,Entire home/apt,144,1,8,3/3/2017,8,1,27
Austin,2992224,1634035,78704,30.24430882,-97.75995116,Entire home/apt,145,1,17,2/26/2017,0.71,1,342
Austin,13956495,63065933,78704,30.233598,-97.76699977,Private room,145,2,1,9/5/2016,0.16,1,35
Austin,11603294,2124980,78704,30.24742133,-97.75168506,Entire home/apt,145,2,3,10/12/2016,0.28,1,90
Austin,72706,377618,78704,30.24775238,-97.76402662,Entire home/apt,145,2,171,1/28/2017,2.35,2,311
Austin,8609590,377618,78704,30.24772873,-97.76478428,Entire home/apt,145,2,69,3/2/2017,4.04,2,324
Austin,4103238,87337,78704,30.26108073,-97.77534042,Entire home/apt,145,2,4,7/13/2016,0.15,1,339
Austin,11323660,2308662,78704,30.25636819,-97.78094027,Entire home/apt,145,2,2,10/9/2016,0.33,1,340
Austin,4809253,4641823,78704,30.23710424,-97.74666719,Entire home/apt,145,2,20,2/26/2017,0.77,73,345
Austin,6004992,31173521,78704,30.24982112,-97.76091514,Entire home/apt,145,3,18,11/25/2016,0.79,2,48
Austin,1703216,1232812,78704,30.25610087,-97.76680625,Entire home/apt,145,3,98,2/13/2017,2.4,1,323
Austin,5475507,28396179,78704,30.25780505,-97.75411066,Entire home/apt,145,4,58,3/2/2017,2.62,2,48
